what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337351169861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337351355375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337351355502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337351366367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337351367569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351369712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351370420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351370730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351382265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351387586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351433146
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337351435521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337351550049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337351551640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351656809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351671582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337351676259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337351678579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351680103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351716183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351717769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351759848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337351761542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363174228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363176813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337363285307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363287807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363289277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363301848
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363303901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337363527918
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363530743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363532221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363545091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363546040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337363662755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363665055
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337363679042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337363690359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364222892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364223441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364224781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364237240
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337364237256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364247808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364261974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364278719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364454759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364456943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364459167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364459873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364460188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364474850
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337364476688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364485879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364506320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364510566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364512199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364524598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337364526861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364573493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364576741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364720088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364721417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364725022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364738592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364757688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364770116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364771987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364820628
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364824410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364859885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364860061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364866021
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364867863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364869587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364881824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364884322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364907140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364914635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364946648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364947912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337364950950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364953337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364954820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364965571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364966459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337364994112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337364996521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365019680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365041574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365111104
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365114513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365116042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365125810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365126890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365140835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365143258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365214088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365215229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365216563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365227550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365229629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365238291
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365239453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365242191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365243620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365243987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365259673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365262742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365285402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365286698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365289261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365301472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365302691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365341210
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365344130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365358953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365360899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365363281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365374114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365378607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365389726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365392053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365495258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365496047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365497697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365546861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365547579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365611950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365623809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365661967
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365664233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365687389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365697111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365698333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365709341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365710229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365730054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365731637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365741797
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365755769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365757181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365766501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365767386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365783474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365785657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365798319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365802663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365803883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365814820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365815933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365830091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365835318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365862288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365865126
started,bundle,org.eclipse.wb.core.ui,1.3.0.r37x201202052340,"org.eclipse.wb.core.ui",1337365890580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337365896713
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365897933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365899813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365909766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365910844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337365976614
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337365978540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337365987635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337365987823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337365987942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337365988083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337365988238
