what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337184718988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337184720929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184722760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184749387
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337184749421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184751434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184757972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184761552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184765596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337184765817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337184778574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184780578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337184796673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337184800607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337184835767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185223933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185229737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185339215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185339879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185342608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185363872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337185365292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185369977
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185387518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185412796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185414496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185416277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185424092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185425174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185441039
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185442960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185491739
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185492259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185494823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185503602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185504872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185518187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185521912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185533310
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185534090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185536159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185543600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185544373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185579398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185581394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185620902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185622841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185624698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185633614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185634291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185682230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185683889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337185826304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337185840370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337185874007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185874547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185876951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185885879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185886492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337185896343
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337185898114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337185993310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186027525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186028005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186030452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186037776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186038433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186068019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186069593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186174780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186176036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186178428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186188389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186189055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186197642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186199484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186206525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186208649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186211153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186218685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186219533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186227905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186229492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186236909
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186237503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186240125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186246617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186247217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186275488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186276873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186313606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186315511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186317223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186324648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186325410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186335851
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186337615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186390071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337186734462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337186737142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337186872842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337186877882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337186885355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337186989960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337186992538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337186995835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187014564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187016166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187037325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187040599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187073856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337187076364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337187097903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187118839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187121239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187137127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187139129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337187208688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337187209215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187217400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187244199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187244740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187258359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337187260200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337187317757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187769569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337187769633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188160684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188161807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337188162810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337188476028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337188479698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337188518806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337188519898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337188522048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337188539340
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337188539375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337188545673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337188547030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337188588691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337188590598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337188595734
