what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337293889971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337294243700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337294245355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337294823941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337294824966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295138107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295138706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295401523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295402817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295405060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295405522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295437376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295438608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295456208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337295457310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337296198175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337296200001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337296221354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337296221893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304383781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304384888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304394740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304397236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305429831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306016396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337331983503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337332693569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337332762777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337332911244
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1337333095246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337333146945
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337333148316
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337333148467
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1337333149181
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1337333149594
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1337333149706
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337333150684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333151503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333182805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333185088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333212752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333214105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333217324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337333222539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337333242913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337333246776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333248263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333260354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333261600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333330116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333334785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333557495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333567777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333621125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333623585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333638929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333641010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333675951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333678041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333678173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333678177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333921030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337333923771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334510547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334511488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334640816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337334644647
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1337334679183
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1337334679235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337334729066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337334731534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334733128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334743669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334745037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334882347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334884418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334925458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337334928506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334951691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334951853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337334989473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339115502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337339162341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337339162801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339164963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339176371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339177473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339237612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339243112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339544764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337339549231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339560677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339580892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337339583857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337339585143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339588007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339588597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339588975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339602303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339604472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339657622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339660065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339669501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339671653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339769333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339771363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339788525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339789973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339818724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339819310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339854912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339858521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339878410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339879238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339904216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337339907169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340009083
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337340012444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340020733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340020832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340156608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340182781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337340214510
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337340215067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340216524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340236970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340239947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340241771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340242612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340244197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340244978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340287973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340290164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340334451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340337172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340359470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337340364300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340458536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340484070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337340622311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337340622870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340624222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340638299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340639182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340646743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340647273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337340833685
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337340836698
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337341100394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337341192025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337341208796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337341324946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341325556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341327914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341344864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341345904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341386925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341388945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341510506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341511770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341551117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341552267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341577173
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341600958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341756270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341762405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337341830205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341834512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341836198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341875796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341877483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341923737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341925741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337341960138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341963650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341964921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341976576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341977736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337341992127
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337341994130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337342060362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342060944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342062254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342074506
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337342074524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342076650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342081295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342088442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342105663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342108707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342109962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342111590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342115665
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342115796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337342179308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342179906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342180687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342180886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342181213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342193056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342194179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342216195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342217031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342218311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342219707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337342374377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342377188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342378636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342396010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342396980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342414014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342416608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337342740358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342741000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342742621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342756727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342759685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337342770244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342774992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342776094
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1337342776099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337342778414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342791187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342808007
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342812180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342814077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342827594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342828421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342837686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342839318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342840726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342842715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337342924995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337342927317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342929423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342940281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342941219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342985593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337342987350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343018765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337343021411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343027687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343043541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343058541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343071219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343073276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343085037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343087578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343094069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343095089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343270626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343281061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343744263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337343749924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343751218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343781003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343782339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343825664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343827307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343838515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337343840170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337344239515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337344242280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337344347399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337344348617
